text,openai_cat_harassment,openai_cat_harassment_threatening,openai_cat_hate,openai_cat_hate_threatening,openai_cat_illicit,openai_cat_illicit_violent,openai_cat_self_harm,openai_cat_self_harm_instructions,openai_cat_self_harm_intent,openai_cat_sexual,openai_cat_sexual_minors,openai_cat_violence,openai_cat_violence_graphic,openai_cat_harassment/threatening,openai_cat_hate/threatening,openai_cat_illicit/violent,openai_cat_self-harm/intent,openai_cat_self-harm/instructions,openai_cat_self-harm,openai_cat_sexual/minors,openai_cat_violence/graphic,openai_score_harassment,openai_score_harassment_threatening,openai_score_hate,openai_score_hate_threatening,openai_score_illicit,openai_score_illicit_violent,openai_score_self_harm,openai_score_self_harm_instructions,openai_score_self_harm_intent,openai_score_sexual,openai_score_sexual_minors,openai_score_violence,openai_score_violence_graphic,openai_score_harassment/threatening,openai_score_hate/threatening,openai_score_illicit/violent,openai_score_self-harm/intent,openai_score_self-harm/instructions,openai_score_self-harm,openai_score_sexual/minors,openai_score_violence/graphic,openai_flagged
"Well for all of my friends down there , we all got thrown out of the big local bar in this little town. Therefore, I do n't think we 'll be welcome back for a LONG time .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0008098586630124042,6.922183404468203e-06,2.453694805426225e-05,1.816222403812674e-07,2.6688529572628562e-06,1.5206840370677115e-06,2.3923509443082866e-06,1.370957206857845e-07,1.1659530314852966e-06,2.212566909570261e-06,2.4824800371656586e-07,4.006369222920725e-06,5.422218970016178e-07,6.922183404468203e-06,1.816222403812674e-07,1.5206840370677115e-06,1.1659530314852966e-06,1.370957206857845e-07,2.3923509443082866e-06,2.4824800371656586e-07,5.422218970016178e-07,FALSE
"Having good grades. Not getting in trouble. Being involved in extracurriculars. Being a good citizen. Attending a school that is not very liberal. Therefore, Most teachers will not take time out of their day for you.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.005191437473657134,1.4285517650093407e-06,3.799845147518645e-05,2.332074525844782e-07,8.61465062380632e-06,4.0929110499856e-07,4.006369222920725e-06,3.288749065460498e-07,4.198630823683514e-06,5.475976980449466e-06,3.321419494792514e-06,8.939696304799168e-07,2.2603242979035749e-07,1.4285517650093407e-06,2.332074525844782e-07,4.0929110499856e-07,4.198630823683514e-06,3.288749065460498e-07,4.006369222920725e-06,3.321419494792514e-06,2.2603242979035749e-07,FALSE
"im from manhattan. its really rough havin beliefs like us and living in a city like new york. Therefore, if anybody would like to meet or talk to a white nationalist , neo-confederate , klansman , teenager from manhattan, just email me.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02029644800977978,0.0012266042406157372,0.013660224499046348,8.295891883591029e-05,0.01665668082757945,7.096703991005882e-05,0.0005122131122536138,0.00021890360724287382,0.00023148126807614352,0.00016743993037101191,0.0005220125693558398,0.010165718790469394,3.1999824407395835e-05,0.0012266042406157372,8.295891883591029e-05,7.096703991005882e-05,0.00023148126807614352,0.00021890360724287382,0.0005122131122536138,0.0005220125693558398,3.1999824407395835e-05,FALSE
"My boyfriend needs to watch this video. I 've gotten fed up before. Therefore, I told him to turn the damn thing off and put on some music , look at things on the internet , or go somewhere out of the house .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.027862882111855312,0.000760033874770198,0.0012688287174795955,2.355261854303796e-06,2.868540823874629e-05,9.610241549947397e-06,0.0005248284322550555,5.391084403253366e-06,0.00024909567651839985,3.1015598671268335e-05,2.0785170435063726e-06,0.0004914519521959942,4.832563818725537e-06,0.000760033874770198,2.355261854303796e-06,9.610241549947397e-06,0.00024909567651839985,5.391084403253366e-06,0.0005248284322550555,2.0785170435063726e-06,4.832563818725537e-06,FALSE
"The scene is anchored right and left by two bright stars, Mu and Eta Geminorum. The Jellyfish Nebula is the brighter arcing ridge of emission. The Jellyfish Nebula has dangling tentacles below and right of center. The two bright stars are at the foot of the celestial twin. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0391067562761452e-05,4.356879983467376e-07,1.670142184809518e-06,5.368750039367665e-08,1.363134508591315e-06,7.411279871974134e-07,4.069457790466838e-06,5.507606023968348e-07,1.6964426510543331e-06,1.3135179706526775e-05,2.6425858208426533e-07,1.2533751425646102e-05,1.941131867789626e-05,4.356879983467376e-07,5.368750039367665e-08,7.411279871974134e-07,1.6964426510543331e-06,5.507606023968348e-07,4.069457790466838e-06,2.6425858208426533e-07,1.941131867789626e-05,FALSE
"I havent even paid for not one single ppv. its not like Im stopping my support. Demian Maia is white ... yes , hes white , just like Erick Silva . ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14437024832451906,3.799845147518645e-05,0.007896520095441614,6.10885510164857e-06,1.3342001090985438e-05,5.920916517463734e-06,0.00045386232796869417,2.1444948420913954e-06,0.00021166499492301485,6.771942330385674e-05,5.475976980449466e-06,0.0004825669898577503,6.605214485464791e-06,3.799845147518645e-05,6.10885510164857e-06,5.920916517463734e-06,0.00021166499492301485,2.1444948420913954e-06,0.00045386232796869417,5.475976980449466e-06,6.605214485464791e-06,FALSE
Lactose tolerance ( again from Mathieson 2015 ) did not exist among the Steppe pastoralists or the Neolithic farmers. Lactose tolerance developed later among mixed groups. The first evidence for lactose tolerance was found among the Bell Beaker culture.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.738759521437678e-06,1.4593762210768862e-07,3.089494448007139e-07,4.450850519411503e-08,7.889262586245034e-07,2.8130174840733105e-07,5.955139348629957e-07,1.3287773439792038e-07,7.071895057311757e-07,3.3931448129766124e-07,8.059446204294678e-08,4.495181578513688e-07,4.936988949458183e-07,1.4593762210768862e-07,4.450850519411503e-08,2.8130174840733105e-07,7.071895057311757e-07,1.3287773439792038e-07,5.955139348629957e-07,8.059446204294678e-08,4.936988949458183e-07,FALSE
"Marte Williams, 41, was taken into custody Sunday. Authorities said he was caught trespassing at Paulus Hook Towers. The apartment complex is where the bodies of 27-year-old Jacqueline Reyes and her 9-month-old son Ivan Reyes Jr. were found Tuesday morning. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0006585020124953188,0.0007949155833500293,2.6119031909571944e-05,6.502816785764437e-06,4.373344035182828e-05,3.682979260160596e-05,0.010253325621969183,2.97731143841062e-06,0.00024775071036594654,0.0008876146323004368,7.554056327295277e-05,0.12331871431202854,0.04951681045600999,0.0007949155833500293,6.502816785764437e-06,3.682979260160596e-05,0.00024775071036594654,2.97731143841062e-06,0.010253325621969183,7.554056327295277e-05,0.04951681045600999,FALSE
"I have no problem eating foreign food. What I have a problem with is handing over my money to foreigners. Therefore, There is no reason to hate any foods just because some other race found a nice way to prepare it.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1987304792744712,0.0008488933927980972,0.007425581738298608,1.0071400221737608e-05,0.005297481607239507,2.234163601827719e-05,0.0005776243062104128,0.00021647942276017084,0.0002323101517224571,9.314593042575101e-06,1.7231572752142392e-06,0.0006141640084130724,1.6865275398914433e-05,0.0008488933927980972,1.0071400221737608e-05,2.234163601827719e-05,0.0002323101517224571,0.00021647942276017084,0.0005776243062104128,1.7231572752142392e-06,1.6865275398914433e-05,FALSE
"It has been a week since I last consumed poison. I feel great and better every day. I no longer have any cravings. Therefore, I now realize how foolish it was to start consuming poison in the first place.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0006844636359260021,0.0007847193384539771,2.737216731838081e-05,4.198630823683514e-06,0.0037957375057486816,4.802972318863164e-05,0.2871269759782175,0.0004214590780067935,0.1217175116970108,1.1959857805023158e-05,1.2606946239951315e-06,0.02319400981884638,5.112579049909173e-05,0.0007847193384539771,4.198630823683514e-06,4.802972318863164e-05,0.1217175116970108,0.0004214590780067935,0.2871269759782175,1.2606946239951315e-06,5.112579049909173e-05,TRUE
"We were not afraid to stand up against Soviet terror. The larger article in itself you may find here : http://www.mbl.is/mm/frettir/innlent ... ml ? nid = 1083256. Therefore, I take great pride as you all see.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.009161029230107656,0.0009047118319801023,0.007099777896984462,2.0027376671813928e-05,2.7586790663379122e-05,1.6603846953733614e-05,0.0004795601657592521,3.8831109868779005e-06,0.00021453243307176662,3.1999824407395835e-05,2.234163601827719e-05,0.010282511468364364,2.4923252458203565e-05,0.0009047118319801023,2.0027376671813928e-05,1.6603846953733614e-05,0.00021453243307176662,3.8831109868779005e-06,0.0004795601657592521,2.234163601827719e-05,2.4923252458203565e-05,FALSE
"I just wanted to pop in and say that I wish you in Ireland the best. I sincerely hope that Ireland is n't too far gone before enough people wake up. Therefore, Stop it and preserve Ireland.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.005155770610420059,0.0008062878609679866,3.569706350376584e-05,6.605214485464791e-06,1.6734050747377145e-05,7.722191834067996e-06,0.000476568724731206,3.944258675190877e-06,0.00023996139648439313,6.205049602300744e-06,1.0783312222985275e-06,0.0004973009416623807,1.8342893327886845e-06,0.0008062878609679866,6.605214485464791e-06,7.722191834067996e-06,0.00023996139648439313,3.944258675190877e-06,0.000476568724731206,1.0783312222985275e-06,1.8342893327886845e-06,FALSE
"It is 2014. The NSA and FBI are everywhere. I like having plausible deniability. Therefore, I intentionally do n't make clear whether I 'm married or not , or whether I 'm a father or mother.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0008564760323611499,1.177445922838707e-05,3.9821309061635425e-05,4.356879983467376e-07,1.3552078562406772e-05,2.97731143841062e-06,0.00045614685345612537,3.6119830612765795e-07,4.832563818725537e-06,4.802972318863164e-05,6.709224499600877e-06,3.8831109868779005e-06,2.355261854303796e-06,1.177445922838707e-05,4.356879983467376e-07,2.97731143841062e-06,4.832563818725537e-06,3.6119830612765795e-07,0.00045614685345612537,6.709224499600877e-06,2.355261854303796e-06,FALSE
The National Alliance is a secular organization. The National Alliance has taken a specific stance against multicultural Christianity for political reasons. The National Alliance has prominent members who have promoted non-Christian religions or spiritual paths.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00973676719614209,3.740956047302422e-05,0.008063917550200996,2.0662982488383408e-05,6.253713366019793e-06,2.1782649863110498e-06,6.709224499600877e-06,9.818326983657703e-07,3.321419494792514e-06,1.5843621910252592e-05,8.220189478350845e-06,1.442598644847886e-05,3.8831109868779005e-06,3.740956047302422e-05,2.0662982488383408e-05,2.1782649863110498e-06,3.321419494792514e-06,9.818326983657703e-07,6.709224499600877e-06,8.220189478350845e-06,3.8831109868779005e-06,FALSE
It is hard to say what is going to happen. one way or the other I think Whites in South Africa should get out of the country and try to make it to a safer location such as Canada or Australia .,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25352001388253087,0.11837743228765736,0.03560462774022822,0.003403168370712522,0.007573208404576257,5.193048644949271e-05,0.000496191429011893,0.0002256745812320283,0.000245183545228207,2.653023768982879e-05,1.2931563954607948e-05,0.0006069710175518718,8.750299760661308e-06,0.11837743228765736,0.003403168370712522,5.193048644949271e-05,0.000245183545228207,0.0002256745812320283,0.000496191429011893,1.2931563954607948e-05,8.750299760661308e-06,FALSE
"hey remember the Japanese where on the Good side during WW2 on a light note. I can be idolized and all my coworkers , we are all heroes ready to build the next rail gun cannons that will power WW3. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02795091328961388,0.019294859438771995,0.020124238047334923,0.0048385614670727745,0.1682793656188665,0.09278427310341998,0.0004929624887242293,0.00021296615605463458,0.00025414794844479815,2.0342697805520655e-05,1.3982207564732913e-05,0.12846552037111936,3.0534893211185946e-05,0.019294859438771995,0.0048385614670727745,0.09278427310341998,0.00025414794844479815,0.00021296615605463458,0.0004929624887242293,1.3982207564732913e-05,3.0534893211185946e-05,FALSE
i did a project on hitler for school and i read mein kampf and i got a lot of * * * * from the teachers and black kids. * * * * them im gonna read whut im gonna read wpww.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1436770491688909,0.005858506735459487,0.035368190031381794,0.0033717759840912417,0.0052863735009531,3.625900662832244e-05,0.000498117286778684,0.00021545223432805976,0.0002363778348378399,0.0008760719569540332,0.0007066400963249157,0.01631141672270682,6.667023092435894e-05,0.005858506735459487,0.0033717759840912417,3.625900662832244e-05,0.0002363778348378399,0.00021545223432805976,0.000498117286778684,0.0007066400963249157,6.667023092435894e-05,FALSE
I sent out a few more emails the other day and then last night handed out about 25 or so leaflets. The leaflets were made up of David Duke's talk on this and the Duke Lacrosse case. The St. Louis Volksfront donated the leaflets to me.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.005051264115062889,0.0008802812824443801,0.00010322310367548195,1.3982207564732913e-05,0.001505190957060546,3.1015598671268335e-05,0.0005081326230993903,2.5466403947055455e-06,0.00023686610557470552,3.514382632807918e-05,1.0071400221737608e-05,0.0012650969304107685,6.070755804415097e-05,0.0008802812824443801,1.3982207564732913e-05,3.1015598671268335e-05,0.00023686610557470552,2.5466403947055455e-06,0.0005081326230993903,1.0071400221737608e-05,6.070755804415097e-05,FALSE
i had a pair of levi 's that i wore whenever i did messy work .. they were my ' junk ' jeans.  i usually wear anything that fits me. . as for Docs i rarely wear them anymore. I wear sneakers now.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.110511944006454e-05,1.4285517650093407e-06,7.602479448313689e-06,2.332074525844782e-07,1.2931563954607948e-05,3.535625074174432e-06,0.000554738798988623,9.972941593827283e-07,0.00022303674997692745,6.40200641038395e-06,1.2098656835274183e-07,8.61465062380632e-06,4.400118457925303e-06,1.4285517650093407e-06,2.332074525844782e-07,3.535625074174432e-06,0.00022303674997692745,9.972941593827283e-07,0.000554738798988623,1.2098656835274183e-07,4.400118457925303e-06,FALSE
I do feel for the Croatian people and I have come across some of them on the internet and they seem to be a decent people. I have also came across the Serbs who seem to jump into bed with loyalists .,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1971446626220423,0.0008921164476949857,0.008409197459103221,2.95957113513077e-05,0.0015068907669181664,3.0061635882429376e-05,0.0005146468316961163,0.00021587874268682574,0.00023589712937775753,0.0029756715223842765,0.00010987310729246431,0.010095282373833598,3.150386940813393e-05,0.0008921164476949857,2.95957113513077e-05,3.0061635882429376e-05,0.00023589712937775753,0.00021587874268682574,0.0005146468316961163,0.00010987310729246431,3.150386940813393e-05,FALSE
"99% members of this site are concerned with the preservation of the White race. Therefore, What does any of that have to do with racial preservation and the resistance to the deliberate and calculated extermination of the White race and the destruction of western civilization?.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8793488946207395,0.46206705937103587,0.12401622287314366,0.02316141513037923,0.016642783737686684,0.001636778756560926,0.0005294782590340275,0.0002311010976985129,0.00032415278557820575,0.00010322310367548195,9.253848866495987e-05,0.35819854637679127,0.001610160050623429,0.46206705937103587,0.02316141513037923,0.001636778756560926,0.00032415278557820575,0.0002311010976985129,0.0005294782590340275,9.253848866495987e-05,0.001610160050623429,TRUE
i have been working on something for self defense in one of those situations in which guns have been confiscated. training with sledgehammer and axe in a shtf moment going old school barbarian might be one 's only hope .,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.005951134209927306,0.005709427558977468,0.0012631147275727523,0.00010403185028131418,0.09459114097051768,0.044502002084936446,0.014834858442041295,0.00041324359745926217,0.004628880805410374,3.150386940813393e-05,7.2543618230189156e-06,0.18540673968531537,0.016183047708530473,0.005709427558977468,0.00010403185028131418,0.044502002084936446,0.004628880805410374,0.00041324359745926217,0.014834858442041295,7.2543618230189156e-06,0.016183047708530473,FALSE
"I have always wanted to be a cop and will become one. your cleaning up the streets as a cop. its only the bad anti skinhead cops that piss me off. Therefore, I think being a cop is one of the best WN jobs.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5270941298347551,0.04019619423936208,0.045682638823829294,0.0033705345022716307,0.007625128629782659,8.693673928062173e-05,0.0004996016430842948,5.064471653194114e-06,0.00023736206057396741,0.0001410358496618023,2.2693385749600554e-05,0.07099410474668624,5.9766937110286536e-05,0.04019619423936208,0.0033705345022716307,8.693673928062173e-05,0.00023736206057396741,5.064471653194114e-06,0.0004996016430842948,2.2693385749600554e-05,5.9766937110286536e-05,TRUE
"if parents dont feel their children 's heads with good things then the pc patrol will definitely feel their heads with bad things . that sounds like hippyism. Therefore, I'm not leaving my children 's values up for grabs.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0006515889290795349,5.738759521437678e-06,1.5843621910252592e-05,9.368717268777097e-07,3.2699273422345685e-06,1.9525885208642222e-06,3.8831109868779005e-06,2.9023119852110973e-07,4.331903899346328e-06,1.7778551863194697e-06,1.3846004563753396e-06,1.7400543552708932e-05,2.01456908529364e-06,5.738759521437678e-06,9.368717268777097e-07,1.9525885208642222e-06,4.331903899346328e-06,2.9023119852110973e-07,3.8831109868779005e-06,1.3846004563753396e-06,2.01456908529364e-06,FALSE
Criminals who ought to be in jail are often given tracking bracelets. Smart criminals will cut off their tracking bracelets before committing a crime. Dumb criminals do not care about the tracking bracelets and leave them on.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19685441229059328,0.0012103758634324068,0.008316447802091126,6.922183404468203e-06,0.06299525065105195,9.697519677825862e-05,0.0004890619248024814,0.00021306696643001507,0.00022222751156548602,2.840974294610978e-06,6.144174602214718e-07,0.010246690889236404,3.250358452365473e-05,0.0012103758634324068,6.922183404468203e-06,9.697519677825862e-05,0.00022222751156548602,0.00021306696643001507,0.0004890619248024814,6.144174602214718e-07,3.250358452365473e-05,FALSE
"The younger limerick crowd say the gangs from moyross are in regular fights with the poles. The gangs from moyross and the poles go around in tens. When the gangs from moyross and the poles meet, all hell breaks loose. The situation is very similar to what happens in East Germany with the poles and working class Irish. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19865030919052348,0.00705969023635165,0.020480307620428986,0.0034670826768181794,0.005283966054778587,6.878511550552459e-05,0.0004957192836172622,4.198630823683514e-06,0.00021751041144712992,4.238847419937498e-05,2.6119031909571944e-05,0.1998040397897569,0.002444550030135917,0.00705969023635165,0.0034670826768181794,6.878511550552459e-05,0.00021751041144712992,4.198630823683514e-06,0.0004957192836172622,2.6119031909571944e-05,0.002444550030135917,FALSE
"5 young bucks broke into a little girl's home, beat the child half to death before killing her . Therefore, We are expected to believe that they did n't take turns at her while before finally killing her .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02795091328961388,0.037514328202720555,0.007762222657222242,0.0033768397288746364,0.00754894711097809,0.00011513995656772139,0.00045459430255551965,2.4300240743279605e-06,0.00021332953715267472,0.09639680220825138,0.0608642405854307,0.9524599271992807,0.050437755844378214,0.037514328202720555,0.0033768397288746364,0.00011513995656772139,0.00021332953715267472,2.4300240743279605e-06,0.00045459430255551965,0.0608642405854307,0.050437755844378214,TRUE
"Before becoming a Christian, I was a big fan of heavy metal. I liked Old lead singer of Gathering Old female singer of Tristania ( my favorite ). 80 's pop was all pretty good too Cyndi Lauper Sanda Kim Wilde. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0007580849344638919,9.170196905195049e-06,3.0061635882429376e-05,9.972941593827283e-07,1.7400543552708932e-05,2.586743108135441e-06,0.0005369101847370244,1.3007128466476034e-06,0.0002233150331012493,1.488384825728813e-05,2.1782649863110498e-06,1.5118199327273332e-05,1.3552078562406772e-05,9.170196905195049e-06,9.972941593827283e-07,2.586743108135441e-06,0.0002233150331012493,1.3007128466476034e-06,0.0005369101847370244,2.1782649863110498e-06,1.3552078562406772e-05,FALSE
"Swamp soccer is the real sport ... beer , naked men , men in flower dresses .  I was planning to attend with a girl team one year. unfortunately it didn ´ t happen. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.055217461498954276,2.8240807799315707e-05,0.00756990437197981,1.3342001090985438e-05,1.3765463368900109e-05,9.028039015031105e-06,0.00046849914347752206,9.818326983657703e-07,0.0002202460844238597,0.05230894557118231,1.0554685795431098e-05,0.0005121306555705326,1.3135179706526775e-05,2.8240807799315707e-05,1.3342001090985438e-05,9.028039015031105e-06,0.0002202460844238597,9.818326983657703e-07,0.00046849914347752206,1.0554685795431098e-05,1.3135179706526775e-05,FALSE
"Many tribes had their own `` local '' gods ( and spirits , demons , creatures , etc. ). they were usually `` lesser '' gods and the main Slavic pantheon was more or less the same everywhere . ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.004981494274419534,8.220189478350845e-06,0.00010005044009099887,1.2606946239951315e-06,3.944258675190877e-06,2.5466403947055455e-06,5.144221374220898e-06,5.255395707074638e-07,2.7535691114583474e-06,9.610241549947397e-06,1.4738981974494932e-06,0.0005121306555705326,2.2693385749600554e-05,8.220189478350845e-06,1.2606946239951315e-06,2.5466403947055455e-06,2.7535691114583474e-06,5.255395707074638e-07,5.144221374220898e-06,1.4738981974494932e-06,2.2693385749600554e-05,FALSE
"The Christian culture engages in human sacrifices on a daily basis. Another sacrifical victim is dispatched . Therefore, Let 's take a look at some of their ritual practices : [ IMG ] http://torture.justsick * * * * .com/wp-content/uploads/2007/10/butter-electric-chair-botched.jpg [ /IMG ].",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6885101154203231,0.1130645351452355,0.10504266636585143,0.022068738579378418,0.02028756137814232,0.002086118249201553,0.01500330418131775,0.000352070443497535,0.004437136576619719,0.003041982713740955,0.00015731121653489972,0.5195223857312584,0.17606647214056234,0.1130645351452355,0.022068738579378418,0.002086118249201553,0.004437136576619719,0.000352070443497535,0.01500330418131775,0.00015731121653489972,0.17606647214056234,TRUE
"It is that whole thing about Standard of living being the most important thing in peoples lives. they strive for and base their self worth and the worth of others on that. Therefore, It is a huge obstacle we need to overcome .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2148175280558357e-05,6.748051590048605e-07,1.3420013504783412e-06,5.043474082014517e-08,1.9223170236538178e-06,1.8342893327886845e-06,8.156224673856543e-06,9.972941593827283e-07,0.000211865052952336,4.0929110499856e-07,8.059446204294678e-08,2.212566909570261e-06,2.332074525844782e-07,6.748051590048605e-07,5.043474082014517e-08,1.8342893327886845e-06,0.000211865052952336,9.972941593827283e-07,8.156224673856543e-06,8.059446204294678e-08,2.332074525844782e-07,FALSE
it is hard to compete with the success of the white nationalist front under supreme chairman Goudreau. There are groups and a community here that is working to build up a local movement based on positive activism and friendly gatherings .,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.850082967450695e-05,1.177445922838707e-05,2.7803096387751555e-05,2.3923509443082866e-06,9.098840359922044e-06,5.475976980449466e-06,5.391084403253366e-06,6.643433442159853e-07,2.212566909570261e-06,7.722191834067996e-06,3.822911232549001e-06,1.971694219622292e-05,3.0718185454758057e-06,1.177445922838707e-05,2.3923509443082866e-06,5.475976980449466e-06,2.212566909570261e-06,6.643433442159853e-07,5.391084403253366e-06,3.822911232549001e-06,3.0718185454758057e-06,FALSE
